EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY,DATA_SPLIT
A-09-SCN088-01-09,2026-01-14T09:47:00,Space Infrastructure,DEPT-09,S09-DB01,S09-VPN01,198.51.100.20,198.51.100.78,8806,443,UDP,20805,99534,395,106,130.96,28,3,12,rare-domain.example,70,Yes,USR-035,Certificate,Success,0,curl,54,Database Server,High,DMZ,OWNER-09,9.5,Yes,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,918.8989004276115,3.8255956017104458,0.0,0.501,20,3.0,21.0,train
A-09-SCN088-02-00,2026-01-14T10:00:00,Space Infrastructure,DEPT-09,S09-GW01,S09-APP01,198.51.100.41,198.51.100.49,80,445,UDP,49196,84116,356,4570,73.48,10,9,21,unknown.example,18,Yes,USR-060,Password,Success,1,service-host,18,Internet Gateway,High,DMZ,OWNER-09,8.8,Yes,None,Reconnaissance,Initial Access,Persistence,T1046,Attack,1814.2623843222646,67.03864997278171,0.5,4.926,35,3.0,36.0,train
A-09-SCN088-02-01,2026-01-14T10:06:00,Space Infrastructure,DEPT-09,S09-APP01,S09-BKP01,198.51.100.107,198.51.100.173,80,443,UDP,19290,36262,1625,5269,288.12,65,10,23,rare-domain.example,86,Yes,USR-057,SSO,Success,0,service-host,57,Web/Application Server,Critical,Internal,OWNER-09,3.3,No,Reconnaissance,Initial Access,Execution,Persistence,T1078,Attack,192.80855199222546,23.92753019575177,0.0,6.894,38,4.0,41.0,train
A-09-SCN088-02-02,2026-01-14T10:11:00,Space Infrastructure,DEPT-09,S09-BKP01,S09-VPN01,10.2.92.117,10.3.93.167,8806,5432,UDP,11279,55183,329,2298,5.65,17,9,22,rare-domain.example,71,Yes,USR-007,VPN,Success,1,powershell,82,Backup Server,High,DMZ,OWNER-09,9.5,Yes,Initial Access,Execution,Persistence,Persistence,T1059,Attack,11763.185840707964,464.95575221238937,0.5,2.627,36,3.0,37.0,train
A-09-SCN088-02-03,2026-01-14T10:16:00,Space Infrastructure,DEPT-09,S09-VPN01,S09-MON01,10.2.92.23,10.3.93.186,3389,445,TCP,19586,70347,2119,2940,15.27,30,3,14,rare-domain.example,61,Yes,USR-038,SSO,Success,2,wmic,71,Remote Access Gateway,High,Internal,OWNER-09,8.8,No,Execution,Persistence,Privilege Escalation,Persistence,T1053,Attack,5889.521938441389,331.3032089063523,0.6666666666666666,5.059,22,3.0,23.0,train
A-09-SCN088-02-04,2026-01-14T10:22:00,Space Infrastructure,DEPT-09,S09-MON01,S09-AUTH01,10.2.92.66,10.3.93.178,445,445,UDP,5924,23979,1379,5033,239.44,33,15,4,unknown.example,79,Yes,USR-077,SSO,Success,0,unknown,28,Monitoring Server,Critical,Internal,OWNER-09,2.7,No,Persistence,Privilege Escalation,Discovery,Persistence,T1068,Attack,124.8872368860675,26.779151353157367,0.0,6.412,24,4.0,27.0,train
A-09-SCN088-02-05,2026-01-14T10:28:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-GW01,10.2.92.25,10.3.93.195,8805,8080,TCP,47128,59514,166,1694,61.7,43,11,15,new-service.example,56,Yes,USR-010,Password,Success,0,python,42,Authentication Server,High,DMZ,OWNER-09,3.9,Yes,Privilege Escalation,Discovery,Lateral Movement,Persistence,T1046,Attack,1728.3954619124797,30.145867098865477,0.0,1.86,31,3.0,32.0,train
A-09-SCN088-02-06,2026-01-14T10:32:00,Space Infrastructure,DEPT-09,S09-GW01,S09-APP01,10.2.92.216,10.3.93.131,8806,3389,UDP,43944,28083,1010,3343,166.5,10,15,13,rare-domain.example,14,Yes,USR-044,Certificate,Success,2,ssh,25,Internet Gateway,High,DMZ,OWNER-09,8.8,Yes,Discovery,Lateral Movement,Command and Control,Persistence,T1021,Attack,432.5945945945946,26.144144144144143,0.6666666666666666,4.353,33,3.0,34.0,train
A-09-SCN088-02-07,2026-01-14T10:36:00,Space Infrastructure,DEPT-09,S09-APP01,S09-BKP01,198.51.100.186,198.51.100.190,80,8080,UDP,1316,61426,4843,3020,219.68,6,13,22,c2.example,24,Yes,USR-063,SSO,Success,3,ssh,43,Web/Application Server,Critical,Internal,OWNER-09,3.3,No,Lateral Movement,Command and Control,Command and Control,Persistence,T1071,Attack,285.6063364894392,35.79297159504734,0.75,7.863,40,4.0,43.0,train
A-09-SCN088-02-08,2026-01-14T10:42:00,Space Infrastructure,DEPT-09,S09-BKP01,S09-VPN01,198.51.100.235,198.51.100.233,445,3389,TCP,10162,43217,2346,1989,96.38,36,8,3,rare-domain.example,90,Yes,USR-020,Password,Success,0,ssh,73,Backup Server,High,DMZ,OWNER-09,9.5,Yes,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,553.8389707408177,44.97821124714671,0.0,4.335,16,3.0,17.0,train
A-09-SCN088-02-09,2026-01-14T10:48:00,Space Infrastructure,DEPT-09,S09-VPN01,S09-MON01,198.51.100.35,198.51.100.92,22,3389,TCP,15169,49107,444,5803,218.05,31,4,13,rare-domain.example,68,Yes,USR-076,Certificate,Success,1,python,95,Remote Access Gateway,High,Internal,OWNER-09,8.8,No,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,294.7764274249025,28.649392341206145,0.5,6.247,22,3.0,23.0,train
A-09-SCN088-03-00,2026-01-14T11:01:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-WS01,198.51.100.80,198.51.100.225,8805,3389,UDP,29408,22823,1695,1856,14.07,38,5,2,c2.example,94,Yes,USR-071,Certificate,Success,3,ssh,37,Authentication Server,Medium,Internal,OWNER-09,8.0,No,None,Reconnaissance,Initial Access,Persistence,T1078,Attack,3712.224591329069,252.38095238095238,0.75,3.551,12,2.0,11.0,train
A-09-SCN088-03-01,2026-01-14T11:05:00,Space Infrastructure,DEPT-09,S09-WS01,S09-DB01,198.51.100.171,198.51.100.55,80,22,TCP,817,66364,2352,2917,66.08,60,15,16,rare-domain.example,99,Yes,USR-047,VPN,Success,3,unknown,11,User Workstation,Critical,Internal,OWNER-09,8.4,No,Reconnaissance,Initial Access,Execution,Persistence,T1190,Attack,1016.6616222760291,79.73668280871671,0.75,5.269,36,4.0,39.0,train
A-09-SCN088-03-02,2026-01-14T11:10:00,Space Infrastructure,DEPT-09,S09-DB01,S09-MGMT01,10.2.92.17,10.3.93.169,53,443,TCP,10888,11895,2817,3991,269.44,41,15,4,rare-domain.example,75,Yes,USR-062,SSO,Success,0,python,20,Database Server,Critical,Internal,OWNER-09,7.1,No,Initial Access,Execution,Persistence,Persistence,T1059,Attack,84.55685866983373,25.267220902612827,0.0,6.808,24,4.0,27.0,train
A-09-SCN088-03-03,2026-01-14T11:18:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-GW01,10.2.92.11,10.3.93.15,443,80,TCP,748,98644,3621,863,293.89,74,5,22,rare-domain.example,31,Yes,USR-047,Certificate,Success,1,unknown,13,Management Server,High,DMZ,OWNER-09,3.9,Yes,Execution,Persistence,Privilege Escalation,Persistence,T1053,Attack,338.1945625914458,15.257409234747696,0.5,4.484,32,3.0,33.0,train
A-09-SCN088-03-04,2026-01-14T11:23:00,Space Infrastructure,DEPT-09,S09-GW01,S09-CTRL01,10.2.92.23,10.3.93.229,8806,3389,UDP,47014,90588,1066,4775,137.69,60,9,4,new-service.example,8,Yes,USR-075,VPN,Success,2,curl,69,Internet Gateway,Critical,OT,OWNER-09,7.9,No,Persistence,Privilege Escalation,Discovery,Persistence,T1068,Attack,999.3608831432929,42.42138136393348,0.6666666666666666,5.841,18,4.0,21.0,train
A-09-SCN088-03-05,2026-01-14T11:28:00,Space Infrastructure,DEPT-09,S09-CTRL01,S09-AUTH01,10.2.92.229,10.3.93.224,443,22,TCP,35975,47940,1368,2244,184.5,30,15,19,c2.example,43,Yes,USR-049,Password,Success,2,wmic,64,Sector-Specific Controller,Critical,Internal,OWNER-09,2.7,No,Privilege Escalation,Discovery,Lateral Movement,Persistence,T1046,Attack,454.8238482384824,19.577235772357724,0.6666666666666666,3.612,39,4.0,42.0,train
A-09-SCN088-03-06,2026-01-14T11:31:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-WS01,10.2.92.175,10.3.93.57,22,445,UDP,27633,81286,3231,5534,146.8,35,8,9,rare-domain.example,15,Yes,USR-011,Certificate,Success,0,python,9,Authentication Server,Medium,Internal,OWNER-09,8.0,No,Discovery,Lateral Movement,Command and Control,Persistence,T1021,Attack,741.9550408719346,59.707084468664846,0.0,8.765,22,2.0,21.0,train
A-09-SCN088-03-07,2026-01-14T11:36:00,Space Infrastructure,DEPT-09,S09-WS01,S09-DB01,198.51.100.112,198.51.100.203,53,445,TCP,20028,8109,2703,5612,52.1,19,5,20,unknown.example,98,Yes,USR-012,Password,Success,0,wmic,38,User Workstation,Critical,Internal,OWNER-09,8.4,No,Lateral Movement,Command and Control,Command and Control,Persistence,T1071,Attack,540.0575815738963,159.59692898272553,0.0,8.315,30,4.0,33.0,train
A-09-SCN088-03-08,2026-01-14T11:40:00,Space Infrastructure,DEPT-09,S09-DB01,S09-MGMT01,198.51.100.95,198.51.100.84,8805,80,TCP,44050,65764,4125,340,125.87,38,9,25,new-service.example,34,Yes,USR-020,SSO,Success,0,cmd,43,Database Server,Critical,Internal,OWNER-09,7.1,No,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,872.4398188607292,35.47310717406848,0.0,4.465,39,4.0,42.0,train
A-09-SCN088-03-09,2026-01-14T11:45:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-GW01,198.51.100.226,198.51.100.60,8805,445,TCP,47098,30423,196,3997,192.27,79,7,23,unknown.example,51,Yes,USR-044,Certificate,Success,3,powershell,18,Management Server,High,DMZ,OWNER-09,3.9,Yes,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,403.18822489207884,21.8078743433713,0.75,4.193,35,3.0,36.0,train
A-09-SCN088-04-00,2026-01-14T12:02:00,Space Infrastructure,DEPT-09,S09-DB01,S09-GW01,198.51.100.145,198.51.100.235,22,80,UDP,47509,89257,846,861,4.45,11,12,7,new-service.example,68,Yes,USR-078,VPN,Success,2,curl,41,Database Server,High,DMZ,OWNER-09,3.9,Yes,None,Reconnaissance,Initial Access,Persistence,T1087,Attack,30733.932584269663,383.5955056179775,0.6666666666666666,1.707,24,3.0,25.0,test
A-09-SCN088-04-01,2026-01-14T12:06:00,Space Infrastructure,DEPT-09,S09-GW01,S09-APP01,198.51.100.94,198.51.100.181,3389,5432,TCP,6967,95736,4215,4251,20.72,13,12,25,new-service.example,76,Yes,USR-009,Password,Success,1,powershell,32,Internet Gateway,High,DMZ,OWNER-09,8.8,Yes,Reconnaissance,Initial Access,Execution,Persistence,T1190,Attack,4956.708494208495,408.59073359073363,0.5,8.466,42,3.0,43.0,test
A-09-SCN088-04-02,2026-01-14T12:11:00,Space Infrastructure,DEPT-09,S09-APP01,S09-MGMT01,10.2.92.61,10.3.93.135,8806,8080,TCP,11250,73104,3288,5443,80.16,26,5,14,rare-domain.example,33,Yes,USR-006,Certificate,Success,0,cmd,77,Web/Application Server,Critical,Internal,OWNER-09,7.1,No,Initial Access,Execution,Persistence,Persistence,T1059,Attack,1052.3203592814373,108.91966067864271,0.0,8.731,24,4.0,27.0,test
A-09-SCN088-04-03,2026-01-14T12:16:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-MON01,10.2.92.106,10.3.93.43,80,8080,TCP,3563,31912,2602,3714,232.08,19,4,14,rare-domain.example,54,Yes,USR-025,VPN,Success,1,powershell,67,Management Server,High,Internal,OWNER-09,8.8,No,Execution,Persistence,Privilege Escalation,Persistence,T1053,Attack,152.8567735263702,27.21475353326439,0.5,6.316,23,3.0,24.0,test
A-09-SCN088-04-04,2026-01-14T12:23:00,Space Infrastructure,DEPT-09,S09-MON01,S09-BKP01,10.2.92.53,10.3.93.47,8806,445,UDP,46443,16243,2695,3030,148.87,23,13,9,unknown.example,88,Yes,USR-045,Password,Success,0,wmic,35,Monitoring Server,Critical,Internal,OWNER-09,3.3,No,Persistence,Privilege Escalation,Discovery,Persistence,T1068,Attack,421.0787935782898,38.456371330691205,0.0,5.725,27,4.0,30.0,test
A-09-SCN088-04-05,2026-01-14T12:27:00,Space Infrastructure,DEPT-09,S09-BKP01,S09-DB01,10.2.92.122,10.3.93.109,3389,443,UDP,49958,85228,2508,5318,105.49,75,7,4,new-service.example,49,Yes,USR-003,SSO,Success,1,powershell,22,Backup Server,Critical,Internal,OWNER-09,8.4,No,Privilege Escalation,Discovery,Lateral Movement,Persistence,T1046,Attack,1281.5053559579108,74.18712674187127,0.5,7.826,16,4.0,19.0,test
A-09-SCN088-04-06,2026-01-14T12:31:00,Space Infrastructure,DEPT-09,S09-DB01,S09-GW01,10.2.92.49,10.3.93.121,443,5432,UDP,2446,23810,3845,4310,47.3,15,8,21,new-service.example,70,Yes,USR-033,Password,Success,3,ssh,57,Database Server,High,DMZ,OWNER-09,3.9,Yes,Discovery,Lateral Movement,Command and Control,Persistence,T1021,Attack,555.0951374207189,172.41014799154334,0.75,8.155,34,3.0,35.0,test
A-09-SCN088-04-07,2026-01-14T12:35:00,Space Infrastructure,DEPT-09,S09-GW01,S09-APP01,198.51.100.95,198.51.100.84,8806,3389,TCP,41466,4449,1150,1622,60.06,68,3,21,c2.example,16,Yes,USR-032,Password,Success,2,python,86,Internet Gateway,High,DMZ,OWNER-09,8.8,Yes,Lateral Movement,Command and Control,Command and Control,Persistence,T1071,Attack,764.4855144855145,46.15384615384615,0.6666666666666666,2.772,29,3.0,30.0,test
A-09-SCN088-04-08,2026-01-14T12:40:00,Space Infrastructure,DEPT-09,S09-APP01,S09-MGMT01,198.51.100.59,198.51.100.158,22,3389,UDP,41503,43913,1986,1524,79.17,23,7,21,unknown.example,10,Yes,USR-007,SSO,Success,3,python,24,Web/Application Server,Critical,Internal,OWNER-09,7.1,No,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,1078.8935202728305,44.33497536945813,0.75,3.51,33,4.0,36.0,test
A-09-SCN088-04-09,2026-01-14T12:45:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-MON01,198.51.100.240,198.51.100.160,3389,8080,UDP,14049,1098,1722,3248,118.29,67,4,22,new-service.example,61,Yes,USR-029,Certificate,Success,0,cmd,37,Management Server,High,Internal,OWNER-09,8.8,No,Command and Control,Command and Control,Command and Control,Persistence,T1071,Attack,128.0497083439006,42.015385915969226,0.0,4.97,31,3.0,32.0,test
A-09-SCN089-01-00,2026-01-14T09:00:00,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,198.51.100.217,198.51.100.181,80,8080,UDP,33738,52766,1353,864,25.67,67,3,4,c2.example,44,Yes,USR-040,Password,Success,0,wmic,20,Web/Application Server,Critical,Internal,OWNER-09,2.7,No,None,Reconnaissance,Initial Access,Command and Control,T1053,Attack,3369.8480716790027,86.36540708998831,0.0,2.217,12,4.0,15.0,train
A-09-SCN089-01-01,2026-01-14T09:06:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-DB01,198.51.100.162,198.51.100.75,445,445,TCP,20534,83608,3910,3983,133.0,32,5,5,c2.example,24,Yes,USR-051,SSO,Success,0,service-host,83,Authentication Server,Critical,Internal,OWNER-09,8.4,No,Reconnaissance,Initial Access,Execution,Command and Control,T1078,Attack,783.0225563909775,59.34586466165413,0.0,7.893,15,4.0,18.0,train
A-09-SCN089-01-02,2026-01-14T09:10:00,Space Infrastructure,DEPT-09,S09-DB01,S09-GW01,10.2.92.221,10.3.93.33,3389,80,UDP,24026,81505,3350,5731,200.63,9,8,24,unknown.example,25,Yes,USR-018,Password,Success,0,python,59,Database Server,High,DMZ,OWNER-09,3.9,Yes,Initial Access,Execution,Persistence,Command and Control,T1059,Attack,525.9981059662065,45.26242336639585,0.0,9.081,37,3.0,38.0,train
A-09-SCN089-01-03,2026-01-14T09:17:00,Space Infrastructure,DEPT-09,S09-GW01,S09-CTRL01,10.2.92.167,10.3.93.136,80,445,TCP,31855,79081,2927,4968,11.73,14,10,9,unknown.example,59,Yes,USR-014,SSO,Success,0,wmic,62,Internet Gateway,Critical,OT,OWNER-09,7.9,No,Execution,Persistence,Privilege Escalation,Command and Control,T1053,Attack,9457.459505541347,673.0605285592497,0.0,7.895,24,4.0,27.0,train
A-09-SCN089-01-04,2026-01-14T09:22:00,Space Infrastructure,DEPT-09,S09-CTRL01,S09-VPN01,10.2.92.18,10.3.93.86,445,445,UDP,5984,14093,947,3376,40.28,20,12,4,new-service.example,47,Yes,USR-047,Password,Success,1,powershell,18,Sector-Specific Controller,High,DMZ,OWNER-09,9.5,Yes,Persistence,Privilege Escalation,Discovery,Command and Control,T1068,Attack,498.4359483614697,107.32373386295929,0.5,4.323,21,3.0,22.0,train
A-09-SCN089-01-05,2026-01-14T09:27:00,Space Infrastructure,DEPT-09,S09-VPN01,S09-APP01,10.2.92.147,10.3.93.84,443,5432,TCP,8572,15517,4754,3989,7.94,40,11,5,rare-domain.example,58,Yes,USR-050,Certificate,Success,1,python,97,Remote Access Gateway,High,DMZ,OWNER-09,8.8,Yes,Privilege Escalation,Discovery,Lateral Movement,Command and Control,T1046,Attack,3033.8790931989925,1101.133501259446,0.5,8.743,21,3.0,22.0,train
A-09-SCN089-01-06,2026-01-14T09:30:00,Space Infrastructure,DEPT-09,S09-APP01,S09-AUTH01,10.2.92.11,10.3.93.48,8805,8080,UDP,23772,93385,4465,4766,6.55,47,8,11,rare-domain.example,17,Yes,USR-009,Certificate,Success,0,cmd,82,Web/Application Server,Critical,Internal,OWNER-09,2.7,No,Discovery,Lateral Movement,Command and Control,Command and Control,T1021,Attack,17886.564885496184,1409.3129770992366,0.0,9.231,24,4.0,27.0,train
A-09-SCN089-01-07,2026-01-14T09:37:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-DB01,198.51.100.209,198.51.100.176,8806,22,TCP,20016,32272,2802,2846,279.38,54,15,17,new-service.example,18,Yes,USR-072,SSO,Success,0,wmic,76,Authentication Server,Critical,Internal,OWNER-09,8.4,No,Lateral Movement,Command and Control,Command and Control,Command and Control,T1071,Attack,187.15727682726038,20.21619299878302,0.0,5.648,37,4.0,40.0,train
A-09-SCN089-01-08,2026-01-14T09:43:00,Space Infrastructure,DEPT-09,S09-DB01,S09-GW01,198.51.100.195,198.51.100.74,53,445,TCP,35323,15817,4113,1873,90.08,5,12,16,unknown.example,35,Yes,USR-024,SSO,Success,2,curl,22,Database Server,High,DMZ,OWNER-09,3.9,Yes,Command and Control,Command and Control,Command and Control,Command and Control,T1071,Attack,567.7175843694494,66.45204262877442,0.6666666666666666,5.986,33,3.0,34.0,train
A-09-SCN089-01-09,2026-01-14T09:46:00,Space Infrastructure,DEPT-09,S09-GW01,S09-CTRL01,198.51.100.152,198.51.100.11,22,5432,TCP,38397,34356,2590,184,8.69,34,6,25,rare-domain.example,78,Yes,USR-032,Certificate,Success,0,wmic,13,Internet Gateway,Critical,OT,OWNER-09,7.9,No,Command and Control,Command and Control,Command and Control,Command and Control,T1071,Attack,8372.03682393556,319.21749136939013,0.0,2.774,36,4.0,39.0,train
A-09-SCN089-02-00,2026-01-14T10:01:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-AUTH01,198.51.100.172,198.51.100.244,8805,8080,TCP,3762,23312,574,5901,1.18,33,13,6,rare-domain.example,68,Yes,USR-033,Certificate,Success,0,curl,62,Management Server,Critical,Internal,OWNER-09,2.7,No,None,Reconnaissance,Initial Access,Command and Control,T1486,Attack,22944.067796610172,5487.28813559322,0.0,6.475,24,4.0,27.0,train
A-09-SCN089-02-01,2026-01-14T10:07:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-DB01,198.51.100.228,198.51.100.77,443,443,TCP,43992,78710,1191,2461,116.13,49,7,21,new-service.example,33,Yes,USR-052,VPN,Success,2,unknown,57,Authentication Server,Critical,Internal,OWNER-09,8.4,No,Reconnaissance,Initial Access,Execution,Command and Control,T1078,Attack,1056.5917506243004,31.44751571514682,0.6666666666666666,3.652,33,4.0,36.0,train
A-09-SCN089-02-02,2026-01-14T10:13:00,Space Infrastructure,DEPT-09,S09-DB01,S09-MON01,10.2.92.125,10.3.93.20,8806,443,TCP,8714,79009,4247,4704,38.62,49,14,19,unknown.example,49,Yes,USR-004,VPN,Success,0,cmd,64,Database Server,High,Internal,OWNER-09,8.8,No,Initial Access,Execution,Persistence,Command and Control,T1059,Attack,2271.43966856551,231.77110305541171,0.0,8.951,38,3.0,39.0,train
A-09-SCN089-02-03,2026-01-14T10:15:00,Space Infrastructure,DEPT-09,S09-MON01,S09-VPN01,10.2.92.14,10.3.93.175,8805,22,TCP,24556,52724,2878,4832,130.63,67,15,16,unknown.example,80,Yes,USR-042,Password,Success,3,wmic,97,Monitoring Server,High,DMZ,OWNER-09,9.5,Yes,Execution,Persistence,Privilege Escalation,Command and Control,T1053,Attack,591.594580111766,59.02166424251703,0.75,7.71,36,3.0,37.0,train
A-09-SCN089-02-04,2026-01-14T10:22:00,Space Infrastructure,DEPT-09,S09-VPN01,S09-APP01,10.2.92.160,10.3.93.107,443,3389,TCP,40440,44983,3336,877,4.59,26,8,20,c2.example,32,Yes,USR-042,VPN,Success,0,service-host,5,Remote Access Gateway,High,DMZ,OWNER-09,8.8,Yes,Persistence,Privilege Escalation,Discovery,Command and Control,T1068,Attack,18610.675381263616,917.8649237472767,0.0,4.213,33,3.0,34.0,train
A-09-SCN089-02-05,2026-01-14T10:26:00,Space Infrastructure,DEPT-09,S09-APP01,S09-MGMT01,10.2.92.82,10.3.93.97,80,8080,TCP,22774,31762,655,5891,106.9,52,7,16,c2.example,53,Yes,USR-032,SSO,Success,0,powershell,74,Web/Application Server,Critical,Internal,OWNER-09,7.1,No,Privilege Escalation,Discovery,Lateral Movement,Command and Control,T1046,Attack,510.1590271281571,61.23479887745556,0.0,6.546,28,4.0,31.0,train
A-09-SCN089-02-06,2026-01-14T10:33:00,Space Infrastructure,DEPT-09,S09-MGMT01,S09-AUTH01,10.2.92.242,10.3.93.28,3389,80,TCP,33941,29418,4949,1979,238.06,41,8,11,unknown.example,9,Yes,USR-079,SSO,Success,0,python,86,Management Server,Critical,Internal,OWNER-09,2.7,No,Discovery,Lateral Movement,Command and Control,Command and Control,T1021,Attack,266.147189784088,29.10190708224817,0.0,6.928,24,4.0,27.0,train
A-09-SCN089-02-07,2026-01-14T10:36:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-DB01,198.51.100.27,198.51.100.105,80,3389,UDP,13908,63644,3975,4424,79.81,25,4,12,unknown.example,30,Yes,USR-030,Password,Success,0,cmd,76,Authentication Server,Critical,Internal,OWNER-09,8.4,No,Lateral Movement,Command and Control,Command and Control,Command and Control,T1071,Attack,971.7078060393434,105.23743891742889,0.0,8.399,21,4.0,24.0,train
A-09-SCN089-02-08,2026-01-14T10:42:00,Space Infrastructure,DEPT-09,S09-DB01,S09-MON01,198.51.100.92,198.51.100.121,53,80,UDP,34661,56711,3726,1375,50.95,29,6,9,rare-domain.example,24,Yes,USR-030,Certificate,Success,3,service-host,31,Database Server,High,Internal,OWNER-09,8.8,No,Command and Control,Command and Control,Command and Control,Command and Control,T1071,Attack,1793.3660451422963,100.11776251226692,0.75,5.101,20,3.0,21.0,train
A-09-SCN089-02-09,2026-01-14T10:46:00,Space Infrastructure,DEPT-09,S09-MON01,S09-VPN01,198.51.100.178,198.51.100.223,80,80,TCP,33657,50695,3466,5802,105.53,65,14,16,rare-domain.example,94,Yes,USR-053,Password,Success,2,python,34,Monitoring Server,High,DMZ,OWNER-09,9.5,Yes,Command and Control,Command and Control,Command and Control,Command and Control,T1071,Attack,799.3177295555766,87.8233677627215,0.6666666666666666,9.268,35,3.0,36.0,train
A-09-SCN089-03-00,2026-01-14T11:03:00,Space Infrastructure,DEPT-09,S09-WS01,S09-APP01,198.51.100.19,198.51.100.71,3389,22,TCP,46458,72462,2003,4692,174.65,34,5,18,c2.example,49,Yes,USR-053,SSO,Success,0,wmic,17,User Workstation,High,DMZ,OWNER-09,8.8,Yes,None,Reconnaissance,Initial Access,Command and Control,T1498,Attack,680.9046664758088,38.33381047809905,0.0,6.695,28,3.0,29.0,train
A-09-SCN089-03-01,2026-01-14T11:06:00,Space Infrastructure,DEPT-09,S09-APP01,S09-MON01,198.51.100.200,198.51.100.110,22,443,TCP,26845,71143,476,1942,287.15,75,5,10,unknown.example,23,Yes,USR-051,VPN,Success,3,cmd,49,Web/Application Server,High,Internal,OWNER-09,8.8,No,Reconnaissance,Initial Access,Execution,Command and Control,T1078,Attack,341.2432526554066,8.420686052585758,0.75,2.418,20,3.0,21.0,train
A-09-SCN089-03-02,2026-01-14T11:10:00,Space Infrastructure,DEPT-09,S09-MON01,S09-GW01,10.2.92.149,10.3.93.37,22,8080,UDP,34938,7285,3004,4060,100.71,56,6,3,new-service.example,8,Yes,USR-001,Certificate,Success,2,python,80,Monitoring Server,High,DMZ,OWNER-09,3.9,Yes,Initial Access,Execution,Persistence,Command and Control,T1059,Attack,419.25330155893164,70.14199185780956,0.6666666666666666,7.064,14,3.0,15.0,train
A-09-SCN089-03-03,2026-01-14T11:18:00,Space Infrastructure,DEPT-09,S09-GW01,S09-DB01,10.2.92.70,10.3.93.106,443,445,TCP,44369,49701,2247,5232,257.39,29,5,23,rare-domain.example,75,Yes,USR-045,VPN,Success,2,curl,40,Internet Gateway,Critical,Internal,OWNER-09,8.4,No,Execution,Persistence,Privilege Escalation,Command and Control,T1053,Attack,365.47651423909247,29.05707292435604,0.6666666666666666,7.479,33,4.0,36.0,train
A-09-SCN089-03-04,2026-01-14T11:23:00,Space Infrastructure,DEPT-09,S09-DB01,S09-AUTH01,10.2.92.52,10.3.93.216,8806,8080,TCP,23862,77698,2364,4966,151.64,40,2,19,c2.example,97,Yes,USR-027,Certificate,Success,0,curl,33,Database Server,Critical,Internal,OWNER-09,2.7,No,Persistence,Privilege Escalation,Discovery,Command and Control,T1068,Attack,669.7441308361911,48.33816934845687,0.0,7.33,26,4.0,29.0,train
A-09-SCN089-03-05,2026-01-14T11:25:00,Space Infrastructure,DEPT-09,S09-AUTH01,S09-WS01,10.2.92.201,10.3.93.180,53,5432,TCP,1477,77367,4196,1843,146.92,79,11,16,new-service.example,6,Yes,USR-042,VPN,Success,0,wmic,69,Authentication Server,Medium,Internal,OWNER-09,8.0,No,Privilege Escalation,Discovery,Lateral Movement,Command and Control,T1087,Attack,536.645793629186,41.104002178056085,0.0,6.039,32,2.0,31.0,train
