EVENT_ID,SECTOR,ATTACK_TYPE,CURRENT_ATTACK_STAGE,MITRE_TECHNIQUE,LABEL
N-10-00406,State Government Networks,Normal,Normal,None,Normal
N-10-00407,State Government Networks,Normal,Normal,None,Normal
N-10-00408,State Government Networks,Normal,Normal,None,Normal
N-10-00409,State Government Networks,Normal,Normal,None,Normal
N-10-00410,State Government Networks,Normal,Normal,None,Normal
N-10-00411,State Government Networks,Normal,Normal,None,Normal
N-10-00412,State Government Networks,Normal,Normal,None,Normal
N-10-00413,State Government Networks,Normal,Normal,None,Normal
N-10-00414,State Government Networks,Normal,Normal,None,Normal
N-10-00415,State Government Networks,Normal,Normal,None,Normal
N-10-00416,State Government Networks,Normal,Normal,None,Normal
N-10-00417,State Government Networks,Normal,Normal,None,Normal
N-10-00418,State Government Networks,Normal,Normal,None,Normal
N-10-00419,State Government Networks,Normal,Normal,None,Normal
N-10-00420,State Government Networks,Normal,Normal,None,Normal
N-10-00421,State Government Networks,Normal,Normal,None,Normal
N-10-00422,State Government Networks,Normal,Normal,None,Normal
N-10-00423,State Government Networks,Normal,Normal,None,Normal
N-10-00424,State Government Networks,Normal,Normal,None,Normal
N-10-00425,State Government Networks,Normal,Normal,None,Normal
N-10-00426,State Government Networks,Normal,Normal,None,Normal
N-10-00427,State Government Networks,Normal,Normal,None,Normal
N-10-00428,State Government Networks,Normal,Normal,None,Normal
N-10-00429,State Government Networks,Normal,Normal,None,Normal
N-10-00430,State Government Networks,Normal,Normal,None,Normal
N-10-00431,State Government Networks,Normal,Normal,None,Normal
N-10-00432,State Government Networks,Normal,Normal,None,Normal
N-10-00433,State Government Networks,Normal,Normal,None,Normal
N-10-00434,State Government Networks,Normal,Normal,None,Normal
N-10-00435,State Government Networks,Normal,Normal,None,Normal
N-10-00436,State Government Networks,Normal,Normal,None,Normal
N-10-00437,State Government Networks,Normal,Normal,None,Normal
N-10-00438,State Government Networks,Normal,Normal,None,Normal
N-10-00439,State Government Networks,Normal,Normal,None,Normal
N-10-00440,State Government Networks,Normal,Normal,None,Normal
N-10-00441,State Government Networks,Normal,Normal,None,Normal
N-10-00442,State Government Networks,Normal,Normal,None,Normal
N-10-00443,State Government Networks,Normal,Normal,None,Normal
N-10-00444,State Government Networks,Normal,Normal,None,Normal
N-10-00445,State Government Networks,Normal,Normal,None,Normal
N-10-00446,State Government Networks,Normal,Normal,None,Normal
N-10-00447,State Government Networks,Normal,Normal,None,Normal
N-10-00448,State Government Networks,Normal,Normal,None,Normal
N-10-00449,State Government Networks,Normal,Normal,None,Normal
N-10-00450,State Government Networks,Normal,Normal,None,Normal
N-10-00451,State Government Networks,Normal,Normal,None,Normal
N-10-00452,State Government Networks,Normal,Normal,None,Normal
N-10-00453,State Government Networks,Normal,Normal,None,Normal
N-10-00454,State Government Networks,Normal,Normal,None,Normal
N-10-00455,State Government Networks,Normal,Normal,None,Normal
N-10-00456,State Government Networks,Normal,Normal,None,Normal
N-10-00457,State Government Networks,Normal,Normal,None,Normal
N-10-00458,State Government Networks,Normal,Normal,None,Normal
N-10-00459,State Government Networks,Normal,Normal,None,Normal
N-10-00460,State Government Networks,Normal,Normal,None,Normal
N-10-00461,State Government Networks,Normal,Normal,None,Normal
N-10-00462,State Government Networks,Normal,Normal,None,Normal
N-10-00463,State Government Networks,Normal,Normal,None,Normal
N-10-00464,State Government Networks,Normal,Normal,None,Normal
N-10-00465,State Government Networks,Normal,Normal,None,Normal
N-10-00466,State Government Networks,Normal,Normal,None,Normal
N-10-00467,State Government Networks,Normal,Normal,None,Normal
N-10-00468,State Government Networks,Normal,Normal,None,Normal
N-10-00469,State Government Networks,Normal,Normal,None,Normal
N-10-00470,State Government Networks,Normal,Normal,None,Normal
N-10-00471,State Government Networks,Normal,Normal,None,Normal
N-10-00472,State Government Networks,Normal,Normal,None,Normal
N-10-00473,State Government Networks,Normal,Normal,None,Normal
N-10-00474,State Government Networks,Normal,Normal,None,Normal
N-10-00475,State Government Networks,Normal,Normal,None,Normal
N-10-00476,State Government Networks,Normal,Normal,None,Normal
N-10-00477,State Government Networks,Normal,Normal,None,Normal
N-10-00478,State Government Networks,Normal,Normal,None,Normal
N-10-00479,State Government Networks,Normal,Normal,None,Normal
N-10-00480,State Government Networks,Normal,Normal,None,Normal
N-10-00481,State Government Networks,Normal,Normal,None,Normal
N-10-00482,State Government Networks,Normal,Normal,None,Normal
N-10-00483,State Government Networks,Normal,Normal,None,Normal
N-10-00484,State Government Networks,Normal,Normal,None,Normal
N-10-00485,State Government Networks,Normal,Normal,None,Normal
N-10-00486,State Government Networks,Normal,Normal,None,Normal
N-10-00487,State Government Networks,Normal,Normal,None,Normal
N-10-00488,State Government Networks,Normal,Normal,None,Normal
N-10-00489,State Government Networks,Normal,Normal,None,Normal
N-10-00490,State Government Networks,Normal,Normal,None,Normal
N-10-00491,State Government Networks,Normal,Normal,None,Normal
N-10-00492,State Government Networks,Normal,Normal,None,Normal
N-10-00493,State Government Networks,Normal,Normal,None,Normal
N-10-00494,State Government Networks,Normal,Normal,None,Normal
N-10-00495,State Government Networks,Normal,Normal,None,Normal
N-10-00496,State Government Networks,Normal,Normal,None,Normal
N-10-00497,State Government Networks,Normal,Normal,None,Normal
N-10-00498,State Government Networks,Normal,Normal,None,Normal
N-10-00499,State Government Networks,Normal,Normal,None,Normal
N-10-00500,State Government Networks,Normal,Normal,None,Normal
N-10-00501,State Government Networks,Normal,Normal,None,Normal
N-10-00502,State Government Networks,Normal,Normal,None,Normal
N-10-00503,State Government Networks,Normal,Normal,None,Normal
N-10-00504,State Government Networks,Normal,Normal,None,Normal
N-10-00505,State Government Networks,Normal,Normal,None,Normal
N-10-00506,State Government Networks,Normal,Normal,None,Normal
N-10-00507,State Government Networks,Normal,Normal,None,Normal
N-10-00508,State Government Networks,Normal,Normal,None,Normal
N-10-00509,State Government Networks,Normal,Normal,None,Normal
N-10-00510,State Government Networks,Normal,Normal,None,Normal
N-10-00511,State Government Networks,Normal,Normal,None,Normal
N-10-00512,State Government Networks,Normal,Normal,None,Normal
N-10-00513,State Government Networks,Normal,Normal,None,Normal
N-10-00514,State Government Networks,Normal,Normal,None,Normal
N-10-00515,State Government Networks,Normal,Normal,None,Normal
N-10-00516,State Government Networks,Normal,Normal,None,Normal
N-10-00517,State Government Networks,Normal,Normal,None,Normal
N-10-00518,State Government Networks,Normal,Normal,None,Normal
N-10-00519,State Government Networks,Normal,Normal,None,Normal
N-10-00520,State Government Networks,Normal,Normal,None,Normal
N-10-00521,State Government Networks,Normal,Normal,None,Normal
N-10-00522,State Government Networks,Normal,Normal,None,Normal
N-10-00523,State Government Networks,Normal,Normal,None,Normal
N-10-00524,State Government Networks,Normal,Normal,None,Normal
N-10-00525,State Government Networks,Normal,Normal,None,Normal
N-10-00526,State Government Networks,Normal,Normal,None,Normal
N-10-00527,State Government Networks,Normal,Normal,None,Normal
N-10-00528,State Government Networks,Normal,Normal,None,Normal
N-10-00529,State Government Networks,Normal,Normal,None,Normal
N-10-00530,State Government Networks,Normal,Normal,None,Normal
N-10-00531,State Government Networks,Normal,Normal,None,Normal
N-10-00532,State Government Networks,Normal,Normal,None,Normal
N-10-00533,State Government Networks,Normal,Normal,None,Normal
N-10-00534,State Government Networks,Normal,Normal,None,Normal
N-10-00535,State Government Networks,Normal,Normal,None,Normal
N-10-00536,State Government Networks,Normal,Normal,None,Normal
N-10-00537,State Government Networks,Normal,Normal,None,Normal
N-10-00538,State Government Networks,Normal,Normal,None,Normal
N-10-00539,State Government Networks,Normal,Normal,None,Normal
N-10-00540,State Government Networks,Normal,Normal,None,Normal
N-10-00541,State Government Networks,Normal,Normal,None,Normal
N-10-00542,State Government Networks,Normal,Normal,None,Normal
N-10-00543,State Government Networks,Normal,Normal,None,Normal
N-10-00544,State Government Networks,Normal,Normal,None,Normal
N-10-00545,State Government Networks,Normal,Normal,None,Normal
N-10-00546,State Government Networks,Normal,Normal,None,Normal
N-10-00547,State Government Networks,Normal,Normal,None,Normal
N-10-00548,State Government Networks,Normal,Normal,None,Normal
N-10-00549,State Government Networks,Normal,Normal,None,Normal
N-10-00550,State Government Networks,Normal,Normal,None,Normal
N-10-00551,State Government Networks,Normal,Normal,None,Normal
N-10-00552,State Government Networks,Normal,Normal,None,Normal
N-10-00553,State Government Networks,Normal,Normal,None,Normal
N-10-00554,State Government Networks,Normal,Normal,None,Normal
N-10-00555,State Government Networks,Normal,Normal,None,Normal
N-10-00556,State Government Networks,Normal,Normal,None,Normal
N-10-00557,State Government Networks,Normal,Normal,None,Normal
N-10-00558,State Government Networks,Normal,Normal,None,Normal
N-10-00559,State Government Networks,Normal,Normal,None,Normal
N-10-00560,State Government Networks,Normal,Normal,None,Normal
N-10-00561,State Government Networks,Normal,Normal,None,Normal
N-10-00562,State Government Networks,Normal,Normal,None,Normal
N-10-00563,State Government Networks,Normal,Normal,None,Normal
N-10-00564,State Government Networks,Normal,Normal,None,Normal
N-10-00565,State Government Networks,Normal,Normal,None,Normal
N-10-00566,State Government Networks,Normal,Normal,None,Normal
N-10-00567,State Government Networks,Normal,Normal,None,Normal
N-10-00568,State Government Networks,Normal,Normal,None,Normal
N-10-00569,State Government Networks,Normal,Normal,None,Normal
N-10-00570,State Government Networks,Normal,Normal,None,Normal
N-10-00571,State Government Networks,Normal,Normal,None,Normal
N-10-00572,State Government Networks,Normal,Normal,None,Normal
N-10-00573,State Government Networks,Normal,Normal,None,Normal
N-10-00574,State Government Networks,Normal,Normal,None,Normal
N-10-00575,State Government Networks,Normal,Normal,None,Normal
N-10-00576,State Government Networks,Normal,Normal,None,Normal
N-10-00577,State Government Networks,Normal,Normal,None,Normal
N-10-00578,State Government Networks,Normal,Normal,None,Normal
N-10-00579,State Government Networks,Normal,Normal,None,Normal
N-10-00580,State Government Networks,Normal,Normal,None,Normal
N-10-00581,State Government Networks,Normal,Normal,None,Normal
N-10-00582,State Government Networks,Normal,Normal,None,Normal
N-10-00583,State Government Networks,Normal,Normal,None,Normal
N-10-00584,State Government Networks,Normal,Normal,None,Normal
N-10-00585,State Government Networks,Normal,Normal,None,Normal
N-10-00586,State Government Networks,Normal,Normal,None,Normal
N-10-00587,State Government Networks,Normal,Normal,None,Normal
N-10-00588,State Government Networks,Normal,Normal,None,Normal
N-10-00589,State Government Networks,Normal,Normal,None,Normal
N-10-00590,State Government Networks,Normal,Normal,None,Normal
N-10-00591,State Government Networks,Normal,Normal,None,Normal
N-10-00592,State Government Networks,Normal,Normal,None,Normal
N-10-00593,State Government Networks,Normal,Normal,None,Normal
N-10-00594,State Government Networks,Normal,Normal,None,Normal
N-10-00595,State Government Networks,Normal,Normal,None,Normal
N-10-00596,State Government Networks,Normal,Normal,None,Normal
N-10-00597,State Government Networks,Normal,Normal,None,Normal
N-10-00598,State Government Networks,Normal,Normal,None,Normal
N-10-00599,State Government Networks,Normal,Normal,None,Normal
A-10-SCN091-01-00,State Government Networks,Coordinated Multi-District Campaign,Reconnaissance,T1071,Attack
A-10-SCN091-01-01,State Government Networks,Coordinated Multi-District Campaign,Initial Access,T1078,Attack
A-10-SCN091-01-02,State Government Networks,Coordinated Multi-District Campaign,Execution,T1059,Attack
A-10-SCN091-01-03,State Government Networks,Coordinated Multi-District Campaign,Persistence,T1053,Attack
A-10-SCN091-01-04,State Government Networks,Coordinated Multi-District Campaign,Privilege Escalation,T1068,Attack
A-10-SCN091-01-05,State Government Networks,Coordinated Multi-District Campaign,Discovery,T1046,Attack
A-10-SCN091-01-06,State Government Networks,Coordinated Multi-District Campaign,Lateral Movement,T1021,Attack
A-10-SCN091-01-07,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-01-08,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-01-09,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-02-00,State Government Networks,Coordinated Multi-District Campaign,Reconnaissance,T1071,Attack
A-10-SCN091-02-01,State Government Networks,Coordinated Multi-District Campaign,Initial Access,T1190,Attack
A-10-SCN091-02-02,State Government Networks,Coordinated Multi-District Campaign,Execution,T1059,Attack
A-10-SCN091-02-03,State Government Networks,Coordinated Multi-District Campaign,Persistence,T1053,Attack
A-10-SCN091-02-04,State Government Networks,Coordinated Multi-District Campaign,Privilege Escalation,T1068,Attack
A-10-SCN091-02-05,State Government Networks,Coordinated Multi-District Campaign,Discovery,T1087,Attack
A-10-SCN091-02-06,State Government Networks,Coordinated Multi-District Campaign,Lateral Movement,T1021,Attack
A-10-SCN091-02-07,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-02-08,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-02-09,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-03-00,State Government Networks,Coordinated Multi-District Campaign,Reconnaissance,T1041,Attack
A-10-SCN091-03-01,State Government Networks,Coordinated Multi-District Campaign,Initial Access,T1078,Attack
A-10-SCN091-03-02,State Government Networks,Coordinated Multi-District Campaign,Execution,T1059,Attack
A-10-SCN091-03-03,State Government Networks,Coordinated Multi-District Campaign,Persistence,T1053,Attack
A-10-SCN091-03-04,State Government Networks,Coordinated Multi-District Campaign,Privilege Escalation,T1068,Attack
A-10-SCN091-03-05,State Government Networks,Coordinated Multi-District Campaign,Discovery,T1087,Attack
A-10-SCN091-03-06,State Government Networks,Coordinated Multi-District Campaign,Lateral Movement,T1021,Attack
A-10-SCN091-03-07,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-03-08,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-03-09,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-04-00,State Government Networks,Coordinated Multi-District Campaign,Reconnaissance,T1068,Attack
A-10-SCN091-04-01,State Government Networks,Coordinated Multi-District Campaign,Initial Access,T1190,Attack
A-10-SCN091-04-02,State Government Networks,Coordinated Multi-District Campaign,Execution,T1059,Attack
A-10-SCN091-04-03,State Government Networks,Coordinated Multi-District Campaign,Persistence,T1053,Attack
A-10-SCN091-04-04,State Government Networks,Coordinated Multi-District Campaign,Privilege Escalation,T1068,Attack
A-10-SCN091-04-05,State Government Networks,Coordinated Multi-District Campaign,Discovery,T1087,Attack
A-10-SCN091-04-06,State Government Networks,Coordinated Multi-District Campaign,Lateral Movement,T1021,Attack
A-10-SCN091-04-07,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-04-08,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN091-04-09,State Government Networks,Coordinated Multi-District Campaign,Command and Control,T1071,Attack
A-10-SCN092-01-00,State Government Networks,Ransomware,Reconnaissance,T1498,Attack
A-10-SCN092-01-01,State Government Networks,Ransomware,Initial Access,T1078,Attack
A-10-SCN092-01-02,State Government Networks,Ransomware,Execution,T1059,Attack
A-10-SCN092-01-03,State Government Networks,Ransomware,Discovery,T1087,Attack
A-10-SCN092-01-04,State Government Networks,Ransomware,Lateral Movement,T1021,Attack
A-10-SCN092-01-05,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-01-06,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-01-07,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-01-08,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-01-09,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-02-00,State Government Networks,Ransomware,Reconnaissance,T1053,Attack
A-10-SCN092-02-01,State Government Networks,Ransomware,Initial Access,T1078,Attack
A-10-SCN092-02-02,State Government Networks,Ransomware,Execution,T1059,Attack
A-10-SCN092-02-03,State Government Networks,Ransomware,Discovery,T1046,Attack
A-10-SCN092-02-04,State Government Networks,Ransomware,Lateral Movement,T1021,Attack
A-10-SCN092-02-05,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-02-06,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-02-07,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-02-08,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-02-09,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-03-00,State Government Networks,Ransomware,Reconnaissance,T1498,Attack
A-10-SCN092-03-01,State Government Networks,Ransomware,Initial Access,T1190,Attack
A-10-SCN092-03-02,State Government Networks,Ransomware,Execution,T1059,Attack
A-10-SCN092-03-03,State Government Networks,Ransomware,Discovery,T1046,Attack
A-10-SCN092-03-04,State Government Networks,Ransomware,Lateral Movement,T1021,Attack
A-10-SCN092-03-05,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-03-06,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-03-07,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-03-08,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-03-09,State Government Networks,Ransomware,Impact,T1498,Attack
A-10-SCN092-04-00,State Government Networks,Ransomware,Reconnaissance,T1498,Attack
A-10-SCN092-04-01,State Government Networks,Ransomware,Initial Access,T1078,Attack
A-10-SCN092-04-02,State Government Networks,Ransomware,Execution,T1059,Attack
A-10-SCN092-04-03,State Government Networks,Ransomware,Discovery,T1046,Attack
A-10-SCN092-04-04,State Government Networks,Ransomware,Lateral Movement,T1021,Attack
A-10-SCN092-04-05,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-04-06,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-04-07,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-04-08,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN092-04-09,State Government Networks,Ransomware,Impact,T1486,Attack
A-10-SCN093-01-00,State Government Networks,DDoS,Reconnaissance,T1041,Attack
A-10-SCN093-01-01,State Government Networks,DDoS,Initial Access,T1078,Attack
A-10-SCN093-01-02,State Government Networks,DDoS,Execution,T1059,Attack
A-10-SCN093-01-03,State Government Networks,DDoS,Discovery,T1046,Attack
A-10-SCN093-01-04,State Government Networks,DDoS,Lateral Movement,T1021,Attack
A-10-SCN093-01-05,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-01-06,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-01-07,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-01-08,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-01-09,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-02-00,State Government Networks,DDoS,Reconnaissance,T1041,Attack
A-10-SCN093-02-01,State Government Networks,DDoS,Initial Access,T1190,Attack
A-10-SCN093-02-02,State Government Networks,DDoS,Execution,T1059,Attack
A-10-SCN093-02-03,State Government Networks,DDoS,Discovery,T1087,Attack
A-10-SCN093-02-04,State Government Networks,DDoS,Lateral Movement,T1021,Attack
A-10-SCN093-02-05,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-02-06,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-02-07,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-02-08,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-02-09,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-03-00,State Government Networks,DDoS,Reconnaissance,T1110,Attack
A-10-SCN093-03-01,State Government Networks,DDoS,Initial Access,T1078,Attack
A-10-SCN093-03-02,State Government Networks,DDoS,Execution,T1059,Attack
A-10-SCN093-03-03,State Government Networks,DDoS,Discovery,T1087,Attack
A-10-SCN093-03-04,State Government Networks,DDoS,Lateral Movement,T1021,Attack
A-10-SCN093-03-05,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-03-06,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-03-07,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-03-08,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-03-09,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-04-00,State Government Networks,DDoS,Reconnaissance,T1078,Attack
A-10-SCN093-04-01,State Government Networks,DDoS,Initial Access,T1190,Attack
A-10-SCN093-04-02,State Government Networks,DDoS,Execution,T1059,Attack
A-10-SCN093-04-03,State Government Networks,DDoS,Discovery,T1046,Attack
A-10-SCN093-04-04,State Government Networks,DDoS,Lateral Movement,T1021,Attack
A-10-SCN093-04-05,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-04-06,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-04-07,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN093-04-08,State Government Networks,DDoS,Impact,T1498,Attack
A-10-SCN093-04-09,State Government Networks,DDoS,Impact,T1486,Attack
A-10-SCN094-01-00,State Government Networks,Credential Compromise,Reconnaissance,T1068,Attack
A-10-SCN094-01-01,State Government Networks,Credential Compromise,Initial Access,T1190,Attack
A-10-SCN094-01-02,State Government Networks,Credential Compromise,Credential Access,T1110,Attack
A-10-SCN094-01-03,State Government Networks,Credential Compromise,Discovery,T1087,Attack
A-10-SCN094-01-04,State Government Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-10-SCN094-01-05,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-01-06,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-01-07,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-01-08,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-01-09,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-02-00,State Government Networks,Credential Compromise,Reconnaissance,T1071,Attack
A-10-SCN094-02-01,State Government Networks,Credential Compromise,Initial Access,T1078,Attack
A-10-SCN094-02-02,State Government Networks,Credential Compromise,Credential Access,T1110,Attack
A-10-SCN094-02-03,State Government Networks,Credential Compromise,Discovery,T1087,Attack
A-10-SCN094-02-04,State Government Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-10-SCN094-02-05,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-02-06,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-02-07,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-02-08,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-02-09,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-03-00,State Government Networks,Credential Compromise,Reconnaissance,T1190,Attack
A-10-SCN094-03-01,State Government Networks,Credential Compromise,Initial Access,T1078,Attack
A-10-SCN094-03-02,State Government Networks,Credential Compromise,Credential Access,T1110,Attack
A-10-SCN094-03-03,State Government Networks,Credential Compromise,Discovery,T1046,Attack
A-10-SCN094-03-04,State Government Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-10-SCN094-03-05,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-03-06,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-03-07,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-03-08,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-03-09,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-04-00,State Government Networks,Credential Compromise,Reconnaissance,T1486,Attack
A-10-SCN094-04-01,State Government Networks,Credential Compromise,Initial Access,T1078,Attack
A-10-SCN094-04-02,State Government Networks,Credential Compromise,Credential Access,T1110,Attack
A-10-SCN094-04-03,State Government Networks,Credential Compromise,Discovery,T1087,Attack
A-10-SCN094-04-04,State Government Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-10-SCN094-04-05,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-04-06,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-04-07,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-04-08,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN094-04-09,State Government Networks,Credential Compromise,Collection,T1005,Attack
A-10-SCN095-01-00,State Government Networks,Web Compromise,Reconnaissance,T1486,Attack
A-10-SCN095-01-01,State Government Networks,Web Compromise,Initial Access,T1078,Attack
A-10-SCN095-01-02,State Government Networks,Web Compromise,Execution,T1059,Attack
A-10-SCN095-01-03,State Government Networks,Web Compromise,Persistence,T1053,Attack
A-10-SCN095-01-04,State Government Networks,Web Compromise,Privilege Escalation,T1068,Attack
A-10-SCN095-01-05,State Government Networks,Web Compromise,Discovery,T1046,Attack
A-10-SCN095-01-06,State Government Networks,Web Compromise,Lateral Movement,T1021,Attack
A-10-SCN095-01-07,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-01-08,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-01-09,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-02-00,State Government Networks,Web Compromise,Reconnaissance,T1078,Attack
A-10-SCN095-02-01,State Government Networks,Web Compromise,Initial Access,T1190,Attack
A-10-SCN095-02-02,State Government Networks,Web Compromise,Execution,T1059,Attack
A-10-SCN095-02-03,State Government Networks,Web Compromise,Persistence,T1053,Attack
A-10-SCN095-02-04,State Government Networks,Web Compromise,Privilege Escalation,T1068,Attack
A-10-SCN095-02-05,State Government Networks,Web Compromise,Discovery,T1046,Attack
A-10-SCN095-02-06,State Government Networks,Web Compromise,Lateral Movement,T1021,Attack
A-10-SCN095-02-07,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-02-08,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-02-09,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-03-00,State Government Networks,Web Compromise,Reconnaissance,T1041,Attack
A-10-SCN095-03-01,State Government Networks,Web Compromise,Initial Access,T1078,Attack
A-10-SCN095-03-02,State Government Networks,Web Compromise,Execution,T1059,Attack
A-10-SCN095-03-03,State Government Networks,Web Compromise,Persistence,T1053,Attack
A-10-SCN095-03-04,State Government Networks,Web Compromise,Privilege Escalation,T1068,Attack
A-10-SCN095-03-05,State Government Networks,Web Compromise,Discovery,T1087,Attack
A-10-SCN095-03-06,State Government Networks,Web Compromise,Lateral Movement,T1021,Attack
A-10-SCN095-03-07,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-03-08,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-03-09,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-04-00,State Government Networks,Web Compromise,Reconnaissance,T1486,Attack
A-10-SCN095-04-01,State Government Networks,Web Compromise,Initial Access,T1190,Attack
A-10-SCN095-04-02,State Government Networks,Web Compromise,Execution,T1059,Attack
A-10-SCN095-04-03,State Government Networks,Web Compromise,Persistence,T1053,Attack
A-10-SCN095-04-04,State Government Networks,Web Compromise,Privilege Escalation,T1068,Attack
A-10-SCN095-04-05,State Government Networks,Web Compromise,Discovery,T1087,Attack
A-10-SCN095-04-06,State Government Networks,Web Compromise,Lateral Movement,T1021,Attack
A-10-SCN095-04-07,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-04-08,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN095-04-09,State Government Networks,Web Compromise,Command and Control,T1071,Attack
A-10-SCN096-01-00,State Government Networks,Data Theft,Reconnaissance,T1071,Attack
A-10-SCN096-01-01,State Government Networks,Data Theft,Initial Access,T1190,Attack
A-10-SCN096-01-02,State Government Networks,Data Theft,Credential Access,T1110,Attack
