EVENT_ID,TIMESTAMP,SECTOR,DEPARTMENT,SOURCE_ASSET,DESTINATION_ASSET,SOURCE_IP,DESTINATION_IP,SOURCE_PORT,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PACKETS_SENT,PACKETS_RECEIVED,FLOW_DURATION_SEC,CONNECTION_FREQUENCY,UNIQUE_DESTINATIONS,UNIQUE_PORTS,DNS_DOMAIN,DNS_FREQUENCY,DOMAIN_NOVELTY,USER_ID,AUTHENTICATION_TYPE,AUTHENTICATION_RESULT,FAILED_LOGIN_COUNT,PROCESS_NAME,FILE_ACTIVITY,ASSET_TYPE,ASSET_CRITICALITY,ASSET_ZONE,ASSET_OWNER,VULNERABILITY_SCORE,INTERNET_EXPOSURE,PREVIOUS_ATTACK_STAGE,CURRENT_ATTACK_STAGE,NEXT_ATTACK_STAGE,ATTACK_TYPE,MITRE_TECHNIQUE,LABEL,BYTES_PER_SEC,PACKETS_PER_SEC,AUTH_FAILURE_RATE,TRAFFIC_BURST_SCORE,TARGET_NOVELTY_SCORE,CRITICALITY_SCORE,BLAST_RADIUS_PROXY
A-04-SCN037-02-06,2026-01-14T10:33:00,Railways,DEPT-04,S04-CTRL01,S04-APP01,10.2.42.106,10.3.43.108,22,5432,UDP,545,89439,1352,1102,209.99,57,13,5,new-service.example,43,Yes,USR-063,Password,Success,0,ssh,25,Sector-Specific Controller,High,DMZ,OWNER-04,8.5,Yes,Discovery,Lateral Movement,Command and Control,Maintenance Workstation Compromise,T1021,Attack,428.5156436020763,11.6862707747988,0.0,2.454,23,3.0,24.0
A-04-SCN037-02-07,2026-01-14T10:35:00,Railways,DEPT-04,S04-APP01,S04-MGMT01,198.51.100.69,198.51.100.182,22,5432,TCP,11047,81335,659,5954,228.3,62,13,2,unknown.example,60,Yes,USR-073,SSO,Success,2,powershell,40,Web/Application Server,Critical,Internal,OWNER-04,2.6,No,Lateral Movement,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,404.6517739816031,28.96627244853263,0.6666666666666666,6.613,20,4.0,23.0
A-04-SCN037-02-08,2026-01-14T10:42:00,Railways,DEPT-04,S04-MGMT01,S04-DB01,198.51.100.202,198.51.100.183,53,8080,TCP,46675,34858,243,4841,25.95,45,14,19,rare-domain.example,56,Yes,USR-063,SSO,Success,0,powershell,66,Management Server,Critical,Internal,OWNER-04,7.2,No,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,3141.9267822736033,195.91522157996147,0.0,5.084,38,4.0,41.0
A-04-SCN037-02-09,2026-01-14T10:46:00,Railways,DEPT-04,S04-DB01,S04-MON01,198.51.100.215,198.51.100.75,443,443,UDP,39906,31189,1520,3903,141.21,32,8,4,new-service.example,24,Yes,USR-065,Certificate,Success,1,unknown,43,Database Server,High,Internal,OWNER-04,3.9,No,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,503.47000920614687,38.40379576517243,0.5,5.423,17,3.0,18.0
A-04-SCN037-03-00,2026-01-14T11:02:00,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,198.51.100.113,198.51.100.237,8806,5432,UDP,27093,96312,2770,1136,100.97,21,3,16,rare-domain.example,82,Yes,USR-016,Certificate,Success,1,ssh,67,Authentication Server,Critical,Internal,OWNER-04,2.6,No,None,Reconnaissance,Initial Access,Maintenance Workstation Compromise,T1053,Attack,1222.1947113003862,38.684757848866,0.5,3.906,24,4.0,27.0
A-04-SCN037-03-01,2026-01-14T11:07:00,Railways,DEPT-04,S04-MGMT01,S04-MON01,198.51.100.56,198.51.100.236,445,5432,UDP,37777,85680,2574,5039,284.99,10,7,24,new-service.example,64,Yes,USR-047,VPN,Success,2,cmd,72,Management Server,High,Internal,OWNER-04,3.9,No,Reconnaissance,Initial Access,Execution,Maintenance Workstation Compromise,T1078,Attack,433.19765605810727,26.71321800764939,0.6666666666666666,7.613,36,3.0,37.0
A-04-SCN037-03-02,2026-01-14T11:10:00,Railways,DEPT-04,S04-MON01,S04-DB01,10.2.42.197,10.3.43.18,445,22,TCP,40158,10404,65,4535,184.68,73,9,22,new-service.example,53,Yes,USR-074,Password,Success,2,curl,44,Monitoring Server,Critical,Internal,OWNER-04,7.2,No,Initial Access,Execution,Persistence,Maintenance Workstation Compromise,T1059,Attack,273.78167641325535,24.907948884557072,0.6666666666666666,4.6,36,4.0,39.0
A-04-SCN037-03-03,2026-01-14T11:17:00,Railways,DEPT-04,S04-DB01,S04-WS01,10.2.42.51,10.3.43.153,80,8080,UDP,6866,90798,3142,3496,290.55,52,14,23,rare-domain.example,88,Yes,USR-068,SSO,Success,3,wmic,98,Database Server,Medium,Internal,OWNER-04,9.3,No,Execution,Persistence,Privilege Escalation,Maintenance Workstation Compromise,T1053,Attack,336.1349165376011,22.846325933574256,0.75,6.638,42,2.0,41.0
A-04-SCN037-03-04,2026-01-14T11:23:00,Railways,DEPT-04,S04-WS01,S04-BKP01,10.2.42.191,10.3.43.58,53,8080,TCP,12997,98600,2707,2301,186.7,68,2,17,c2.example,17,Yes,USR-038,Certificate,Success,0,ssh,53,User Workstation,Critical,Internal,OWNER-04,3.3,No,Persistence,Privilege Escalation,Discovery,Maintenance Workstation Compromise,T1068,Attack,597.7343331547938,26.823781467595072,0.0,5.008,24,4.0,27.0
A-04-SCN037-03-05,2026-01-14T11:28:00,Railways,DEPT-04,S04-BKP01,S04-AUTH01,10.2.42.138,10.3.43.105,8806,443,TCP,4434,54521,254,3723,71.82,16,11,18,c2.example,10,Yes,USR-035,Certificate,Success,2,powershell,68,Backup Server,Critical,Internal,OWNER-04,4.9,No,Privilege Escalation,Discovery,Lateral Movement,Maintenance Workstation Compromise,T1046,Attack,820.8716235032025,55.374547479810644,0.6666666666666666,3.977,34,4.0,37.0
A-04-SCN037-03-06,2026-01-14T11:31:00,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,10.2.42.28,10.3.43.49,80,8080,UDP,24257,6543,4273,1228,166.49,62,13,6,unknown.example,86,Yes,USR-038,Password,Success,2,service-host,48,Authentication Server,Critical,Internal,OWNER-04,2.6,No,Discovery,Lateral Movement,Command and Control,Maintenance Workstation Compromise,T1021,Attack,184.9960958616133,33.041023484893984,0.6666666666666666,5.501,24,4.0,27.0
A-04-SCN037-03-07,2026-01-14T11:37:00,Railways,DEPT-04,S04-MGMT01,S04-MON01,198.51.100.66,198.51.100.75,53,5432,UDP,3534,87221,201,3958,210.57,7,14,6,unknown.example,94,Yes,USR-047,Certificate,Success,3,unknown,75,Management Server,High,Internal,OWNER-04,3.9,No,Lateral Movement,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,430.9968181602318,19.751151636035523,0.75,4.159,25,3.0,26.0
A-04-SCN037-03-08,2026-01-14T11:42:00,Railways,DEPT-04,S04-MON01,S04-DB01,198.51.100.12,198.51.100.8,22,8080,UDP,9864,87920,1793,3200,100.87,59,13,2,unknown.example,48,Yes,USR-036,VPN,Success,1,powershell,33,Monitoring Server,Critical,Internal,OWNER-04,7.2,No,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,969.4061663527312,49.49935560622583,0.5,4.993,20,4.0,23.0
A-04-SCN037-03-09,2026-01-14T11:46:00,Railways,DEPT-04,S04-DB01,S04-WS01,198.51.100.3,198.51.100.107,445,80,UDP,14356,58219,1106,4801,202.97,79,13,23,new-service.example,25,Yes,USR-014,VPN,Success,1,wmic,16,Database Server,Medium,Internal,OWNER-04,9.3,No,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,357.5651574124255,29.102823077302066,0.5,5.907,41,2.0,40.0
A-04-SCN037-04-00,2026-01-14T12:00:00,Railways,DEPT-04,S04-CTRL01,S04-MGMT01,198.51.100.131,198.51.100.36,8805,443,TCP,18054,89050,4840,2063,25.36,28,7,11,unknown.example,22,Yes,USR-039,Certificate,Success,2,python,26,Sector-Specific Controller,Critical,Internal,OWNER-04,2.6,No,None,Reconnaissance,Initial Access,Maintenance Workstation Compromise,T1021,Attack,4223.343848580442,272.20031545741324,0.6666666666666666,6.903,23,4.0,26.0
A-04-SCN037-04-01,2026-01-14T12:06:00,Railways,DEPT-04,S04-MGMT01,S04-BKP01,198.51.100.138,198.51.100.178,445,8080,TCP,13420,77037,2264,1578,12.65,78,6,9,unknown.example,57,Yes,USR-054,VPN,Success,0,ssh,63,Management Server,Critical,Internal,OWNER-04,3.3,No,Reconnaissance,Initial Access,Execution,Maintenance Workstation Compromise,T1078,Attack,7150.750988142292,303.7154150197628,0.0,3.842,20,4.0,23.0
A-04-SCN037-04-02,2026-01-14T12:10:00,Railways,DEPT-04,S04-BKP01,S04-GW01,10.2.42.205,10.3.43.245,8805,22,TCP,20789,98441,389,3587,178.91,66,13,3,unknown.example,20,Yes,USR-029,Password,Success,2,unknown,95,Backup Server,High,DMZ,OWNER-04,4.2,Yes,Initial Access,Execution,Persistence,Maintenance Workstation Compromise,T1059,Attack,666.4244592253089,22.223464311665083,0.6666666666666666,3.976,21,3.0,22.0
A-04-SCN037-04-03,2026-01-14T12:15:00,Railways,DEPT-04,S04-GW01,S04-VPN01,10.2.42.42,10.3.43.128,80,5432,UDP,43685,40813,265,3421,169.25,29,7,24,rare-domain.example,68,Yes,USR-011,Certificate,Success,1,unknown,15,Internet Gateway,High,DMZ,OWNER-04,5.0,Yes,Execution,Persistence,Privilege Escalation,Maintenance Workstation Compromise,T1053,Attack,499.24963072378137,21.778434268833088,0.5,3.686,36,3.0,37.0
A-04-SCN037-04-04,2026-01-14T12:20:00,Railways,DEPT-04,S04-VPN01,S04-DB01,10.2.42.248,10.3.43.250,53,445,TCP,9870,30444,3085,5930,21.17,21,15,22,rare-domain.example,7,Yes,USR-006,Password,Success,1,python,76,Remote Access Gateway,Critical,Internal,OWNER-04,7.2,No,Persistence,Privilege Escalation,Discovery,Maintenance Workstation Compromise,T1068,Attack,1904.2985356636748,425.8384506376948,0.5,9.015,42,4.0,45.0
A-04-SCN037-04-05,2026-01-14T12:27:00,Railways,DEPT-04,S04-DB01,S04-CTRL01,10.2.42.160,10.3.43.92,22,80,TCP,778,33412,3391,3645,8.83,63,9,8,unknown.example,90,Yes,USR-035,Password,Success,2,unknown,36,Database Server,Critical,OT,OWNER-04,7.4,No,Privilege Escalation,Discovery,Lateral Movement,Maintenance Workstation Compromise,T1087,Attack,3872.02718006795,796.8289920724802,0.6666666666666666,7.036,22,4.0,25.0
A-04-SCN037-04-06,2026-01-14T12:30:00,Railways,DEPT-04,S04-CTRL01,S04-MGMT01,10.2.42.110,10.3.43.208,80,5432,TCP,12507,81965,2235,4185,250.88,55,3,25,rare-domain.example,24,Yes,USR-068,SSO,Success,1,service-host,27,Sector-Specific Controller,Critical,Internal,OWNER-04,2.6,No,Discovery,Lateral Movement,Command and Control,Maintenance Workstation Compromise,T1021,Attack,376.5625,25.589923469387756,0.5,6.42,33,4.0,36.0
A-04-SCN037-04-07,2026-01-14T12:37:00,Railways,DEPT-04,S04-MGMT01,S04-BKP01,198.51.100.246,198.51.100.27,53,3389,TCP,31646,82935,583,4555,291.61,48,3,24,unknown.example,45,Yes,USR-031,Password,Success,1,unknown,79,Management Server,Critical,Internal,OWNER-04,3.3,No,Lateral Movement,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,392.9254826652035,17.619423202222144,0.5,5.138,32,4.0,35.0
A-04-SCN037-04-08,2026-01-14T12:43:00,Railways,DEPT-04,S04-BKP01,S04-GW01,198.51.100.129,198.51.100.182,8805,8080,TCP,45411,71911,1226,447,230.03,14,4,21,new-service.example,47,Yes,USR-006,Certificate,Success,1,powershell,75,Backup Server,High,DMZ,OWNER-04,4.2,Yes,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,510.0291266356562,7.272964395948354,0.5,1.673,30,3.0,31.0
A-04-SCN037-04-09,2026-01-14T12:46:00,Railways,DEPT-04,S04-GW01,S04-VPN01,198.51.100.94,198.51.100.170,8805,8080,UDP,4690,28344,685,2545,122.92,76,15,17,rare-domain.example,40,Yes,USR-011,Password,Success,1,ssh,46,Internet Gateway,High,DMZ,OWNER-04,5.0,Yes,Command and Control,Command and Control,Command and Control,Maintenance Workstation Compromise,T1071,Attack,268.74389847054994,26.277253498210218,0.5,3.23,37,3.0,38.0
A-04-SCN038-01-00,2026-01-14T09:01:00,Railways,DEPT-04,S04-APP01,S04-BKP01,198.51.100.177,198.51.100.28,80,443,UDP,6125,32933,4293,5410,166.75,62,10,19,rare-domain.example,68,Yes,USR-007,Certificate,Success,1,python,63,Web/Application Server,Critical,Internal,OWNER-04,3.3,No,None,Reconnaissance,Discovery,Operational Network Recon,T1498,Attack,234.23088455772114,58.18890554722638,0.5,9.703,34,4.0,37.0
A-04-SCN038-01-01,2026-01-14T09:06:00,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.239,10.3.43.47,80,3389,TCP,38363,15940,62,1141,35.34,49,4,8,c2.example,92,Yes,USR-068,VPN,Success,0,wmic,15,Backup Server,High,DMZ,OWNER-04,5.0,Yes,Reconnaissance,Discovery,Initial Access,Operational Network Recon,T1046,Attack,1536.5874363327673,34.04074702886248,0.0,1.203,17,3.0,18.0
A-04-SCN038-01-02,2026-01-14T09:13:00,Railways,DEPT-04,S04-VPN01,S04-WS01,198.51.100.226,198.51.100.221,80,443,UDP,37608,11962,3607,3721,180.03,70,7,3,unknown.example,44,Yes,USR-014,Certificate,Success,0,wmic,89,Remote Access Gateway,Medium,Internal,OWNER-04,9.3,No,Discovery,Initial Access,Execution,Operational Network Recon,T1190,Attack,275.34299838915734,40.70432705660168,0.0,7.328,15,2.0,14.0
A-04-SCN038-01-03,2026-01-14T09:18:00,Railways,DEPT-04,S04-WS01,S04-AUTH01,10.2.42.103,10.3.43.5,8806,22,UDP,9049,75889,4293,3728,11.42,31,9,18,c2.example,40,Yes,USR-048,Certificate,Success,1,powershell,81,User Workstation,Critical,Internal,OWNER-04,4.9,No,Initial Access,Execution,Execution,Operational Network Recon,T1059,Attack,7437.653239929948,702.3642732049037,0.5,8.021,32,4.0,35.0
A-04-SCN038-01-04,2026-01-14T09:23:00,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,10.2.42.193,10.3.43.74,53,5432,TCP,28933,88495,832,5847,182.99,27,11,21,new-service.example,28,Yes,USR-023,SSO,Success,3,wmic,74,Authentication Server,Critical,Internal,OWNER-04,2.6,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,641.7181266735887,36.49926225476802,0.75,6.679,37,4.0,40.0
A-04-SCN038-01-05,2026-01-14T09:27:00,Railways,DEPT-04,S04-MGMT01,S04-APP01,10.2.42.14,10.3.43.92,22,8080,UDP,44140,57453,952,2966,249.37,56,5,14,c2.example,60,Yes,USR-067,Password,Success,3,powershell,8,Management Server,High,DMZ,OWNER-04,8.5,Yes,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,407.39864458435255,15.711593214901551,0.75,3.918,24,3.0,25.0
A-04-SCN038-01-06,2026-01-14T09:30:00,Railways,DEPT-04,S04-APP01,S04-BKP01,10.2.42.160,10.3.43.14,445,443,TCP,13948,47356,4042,1738,38.4,57,12,14,new-service.example,12,Yes,USR-046,Certificate,Success,3,ssh,19,Web/Application Server,Critical,Internal,OWNER-04,3.3,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,1596.4583333333335,150.52083333333334,0.75,5.78,31,4.0,34.0
A-04-SCN038-01-07,2026-01-14T09:37:00,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.124,10.3.43.8,53,443,UDP,10187,21053,4406,4236,75.32,48,15,19,new-service.example,16,Yes,USR-055,Password,Success,3,cmd,36,Backup Server,High,DMZ,OWNER-04,5.0,Yes,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,414.76367498672334,114.73712161444504,0.75,8.642,39,3.0,40.0
A-04-SCN038-01-08,2026-01-14T09:43:00,Railways,DEPT-04,S04-VPN01,S04-WS01,10.2.42.54,10.3.43.4,8806,445,TCP,41411,51309,1137,4889,44.15,63,7,3,c2.example,50,Yes,USR-030,SSO,Success,0,python,88,Remote Access Gateway,Medium,Internal,OWNER-04,9.3,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,2100.1132502831256,136.48924122310305,0.0,6.026,15,2.0,14.0
A-04-SCN038-01-09,2026-01-14T09:46:00,Railways,DEPT-04,S04-WS01,S04-AUTH01,10.2.42.37,10.3.43.185,3389,445,UDP,36024,81840,4779,5695,166.25,70,11,8,unknown.example,24,Yes,USR-045,Password,Success,2,curl,97,User Workstation,Critical,Internal,OWNER-04,4.9,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,708.9563909774436,63.001503759398496,0.6666666666666666,10.474,24,4.0,27.0
A-04-SCN038-02-00,2026-01-14T10:03:00,Railways,DEPT-04,S04-GW01,S04-VPN01,198.51.100.95,198.51.100.232,53,3389,UDP,36302,85748,2690,1896,179.44,40,7,8,c2.example,49,Yes,USR-022,SSO,Success,1,curl,67,Internet Gateway,High,DMZ,OWNER-04,5.0,Yes,None,Reconnaissance,Discovery,Operational Network Recon,T1071,Attack,680.1716451181453,25.55728934462773,0.5,4.586,20,3.0,21.0
A-04-SCN038-02-01,2026-01-14T10:07:00,Railways,DEPT-04,S04-VPN01,S04-BKP01,10.2.42.224,10.3.43.33,53,5432,TCP,7701,7702,3028,2851,178.46,64,13,20,c2.example,28,Yes,USR-022,SSO,Success,1,ssh,100,Remote Access Gateway,Critical,Internal,OWNER-04,3.3,No,Reconnaissance,Discovery,Initial Access,Operational Network Recon,T1087,Attack,86.31065785049871,32.94295640479659,0.5,5.879,38,4.0,41.0
A-04-SCN038-02-02,2026-01-14T10:12:00,Railways,DEPT-04,S04-BKP01,S04-DB01,198.51.100.42,198.51.100.106,80,3389,TCP,16615,49364,2611,952,184.61,57,7,24,c2.example,50,Yes,USR-053,Password,Success,0,cmd,28,Backup Server,Critical,Internal,OWNER-04,7.2,No,Discovery,Initial Access,Execution,Operational Network Recon,T1078,Attack,357.3966740696603,19.300146254265748,0.0,3.563,36,4.0,39.0
A-04-SCN038-02-03,2026-01-14T10:17:00,Railways,DEPT-04,S04-DB01,S04-AUTH01,10.2.42.51,10.3.43.149,8805,8080,UDP,25537,8531,3930,3247,197.12,48,9,2,unknown.example,62,Yes,USR-077,VPN,Success,3,python,74,Database Server,Critical,Internal,OWNER-04,4.9,No,Initial Access,Execution,Execution,Operational Network Recon,T1059,Attack,172.82873376623377,36.40929383116883,0.75,7.177,16,4.0,19.0
A-04-SCN038-02-04,2026-01-14T10:20:00,Railways,DEPT-04,S04-AUTH01,S04-CTRL01,10.2.42.35,10.3.43.96,8805,445,TCP,666,63513,264,1457,23.91,77,13,18,unknown.example,8,Yes,USR-073,Password,Success,1,powershell,19,Authentication Server,Critical,OT,OWNER-04,7.4,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,2684.1907151819323,71.97825177749895,0.5,1.721,36,4.0,39.0
A-04-SCN038-02-05,2026-01-14T10:28:00,Railways,DEPT-04,S04-CTRL01,S04-GW01,10.2.42.239,10.3.43.242,8806,80,TCP,46356,28271,1690,3869,181.33,17,5,2,new-service.example,86,Yes,USR-062,Password,Success,3,unknown,85,Sector-Specific Controller,High,DMZ,OWNER-04,4.2,Yes,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,411.5535212044339,30.65681354436662,0.75,5.559,12,3.0,13.0
A-04-SCN038-02-06,2026-01-14T10:32:00,Railways,DEPT-04,S04-GW01,S04-VPN01,10.2.42.112,10.3.43.151,22,22,UDP,14683,82349,1570,3453,73.74,53,15,7,unknown.example,43,Yes,USR-021,Password,Success,0,wmic,69,Internet Gateway,High,DMZ,OWNER-04,5.0,Yes,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,1315.86655817738,68.11771087605099,0.0,5.023,27,3.0,28.0
A-04-SCN038-02-07,2026-01-14T10:38:00,Railways,DEPT-04,S04-VPN01,S04-BKP01,10.2.42.161,10.3.43.30,80,5432,UDP,2960,10255,3321,5282,85.42,39,12,16,unknown.example,71,Yes,USR-069,SSO,Success,0,cmd,32,Remote Access Gateway,Critical,Internal,OWNER-04,3.3,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,154.70615780847575,100.71411847342543,0.0,8.603,33,4.0,36.0
A-04-SCN038-02-08,2026-01-14T10:41:00,Railways,DEPT-04,S04-BKP01,S04-DB01,10.2.42.162,10.3.43.68,445,5432,UDP,13400,94590,2167,933,112.51,6,14,8,rare-domain.example,43,Yes,USR-060,VPN,Success,1,python,39,Backup Server,Critical,Internal,OWNER-04,7.2,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,959.8257932628211,27.55310639054306,0.5,3.1,27,4.0,30.0
A-04-SCN038-02-09,2026-01-14T10:45:00,Railways,DEPT-04,S04-DB01,S04-AUTH01,10.2.42.127,10.3.43.64,443,5432,UDP,6086,55740,2341,4008,33.92,31,6,10,c2.example,53,Yes,USR-038,Certificate,Success,3,unknown,19,Database Server,Critical,Internal,OWNER-04,4.9,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,1822.700471698113,187.1757075471698,0.75,6.349,21,4.0,24.0
A-04-SCN038-03-00,2026-01-14T11:02:00,Railways,DEPT-04,S04-MGMT01,S04-CTRL01,198.51.100.218,198.51.100.88,80,80,TCP,21079,67958,4763,1142,96.06,58,14,20,rare-domain.example,34,Yes,USR-004,Certificate,Success,2,service-host,69,Management Server,Critical,OT,OWNER-04,7.4,No,None,Reconnaissance,Discovery,Operational Network Recon,T1190,Attack,926.8894440974391,61.471996668748695,0.6666666666666666,5.905,39,4.0,42.0
A-04-SCN038-03-01,2026-01-14T11:06:00,Railways,DEPT-04,S04-CTRL01,S04-DB01,10.2.42.235,10.3.43.136,3389,22,TCP,47561,33594,712,1589,268.49,9,9,25,rare-domain.example,55,Yes,USR-060,Password,Success,0,cmd,45,Sector-Specific Controller,Critical,Internal,OWNER-04,7.2,No,Reconnaissance,Discovery,Initial Access,Operational Network Recon,T1046,Attack,302.2645163693247,8.570151588513538,0.0,2.301,39,4.0,42.0
A-04-SCN038-03-02,2026-01-14T11:10:00,Railways,DEPT-04,S04-DB01,S04-BKP01,198.51.100.47,198.51.100.29,8806,8080,TCP,10851,2046,4152,3853,277.51,69,3,8,new-service.example,83,Yes,USR-075,Password,Success,2,curl,12,Database Server,Critical,Internal,OWNER-04,3.3,No,Discovery,Initial Access,Execution,Operational Network Recon,T1078,Attack,46.474000936903174,28.845807358293396,0.6666666666666666,8.005,16,4.0,19.0
A-04-SCN038-03-03,2026-01-14T11:15:00,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.157,10.3.43.141,445,22,UDP,35564,84922,4117,1156,147.65,40,14,13,unknown.example,50,Yes,USR-080,SSO,Success,0,cmd,86,Backup Server,High,DMZ,OWNER-04,5.0,Yes,Initial Access,Execution,Execution,Operational Network Recon,T1059,Attack,816.0243819844226,35.71283440568913,0.0,5.273,32,3.0,33.0
A-04-SCN038-03-04,2026-01-14T11:20:00,Railways,DEPT-04,S04-VPN01,S04-MON01,10.2.42.196,10.3.43.242,3389,8080,UDP,34854,1991,1553,5140,28.43,35,15,3,unknown.example,97,Yes,USR-031,SSO,Success,2,cmd,44,Remote Access Gateway,High,Internal,OWNER-04,3.9,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,1295.990151248681,235.4203306366514,0.6666666666666666,6.693,23,3.0,24.0
A-04-SCN038-03-05,2026-01-14T11:27:00,Railways,DEPT-04,S04-MON01,S04-MGMT01,10.2.42.35,10.3.43.224,80,5432,UDP,41503,26637,4059,3442,192.72,71,6,18,new-service.example,96,Yes,USR-071,SSO,Success,3,curl,86,Monitoring Server,Critical,Internal,OWNER-04,2.6,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,353.56994603569945,38.92175176421752,0.75,7.501,29,4.0,32.0
A-04-SCN038-03-06,2026-01-14T11:32:00,Railways,DEPT-04,S04-MGMT01,S04-CTRL01,10.2.42.6,10.3.43.170,8806,22,TCP,4560,11606,2848,3441,66.58,79,3,18,rare-domain.example,85,Yes,USR-061,VPN,Success,0,ssh,89,Management Server,Critical,OT,OWNER-04,7.4,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,242.80564734154402,94.45779513367378,0.0,6.289,26,4.0,29.0
A-04-SCN038-03-07,2026-01-14T11:38:00,Railways,DEPT-04,S04-CTRL01,S04-DB01,10.2.42.160,10.3.43.54,80,80,TCP,42682,24754,279,5461,276.66,44,4,8,new-service.example,75,Yes,USR-078,SSO,Success,3,ssh,11,Sector-Specific Controller,Critical,Internal,OWNER-04,7.2,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,243.7504518181161,20.747487891274485,0.75,5.74,17,4.0,20.0
A-04-SCN038-03-08,2026-01-14T11:40:00,Railways,DEPT-04,S04-DB01,S04-BKP01,10.2.42.146,10.3.43.78,445,22,UDP,38121,26525,3786,1143,23.31,32,8,15,rare-domain.example,99,Yes,USR-048,SSO,Success,2,powershell,94,Database Server,Critical,Internal,OWNER-04,3.3,No,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,2773.3161733161733,211.45431145431147,0.6666666666666666,4.929,28,4.0,31.0
A-04-SCN038-03-09,2026-01-14T11:46:00,Railways,DEPT-04,S04-BKP01,S04-VPN01,10.2.42.135,10.3.43.43,3389,8080,UDP,18266,78729,3623,789,125.37,15,9,12,c2.example,90,Yes,USR-038,Password,Success,1,service-host,31,Backup Server,High,DMZ,OWNER-04,5.0,Yes,Execution,Execution,Execution,Operational Network Recon,T1059,Attack,773.6699369865199,35.1918321767568,0.5,4.412,26,3.0,27.0
A-04-SCN038-04-00,2026-01-14T12:00:00,Railways,DEPT-04,S04-DB01,S04-GW01,198.51.100.11,198.51.100.237,3389,3389,TCP,2523,14212,2087,2104,236.93,43,14,22,new-service.example,37,Yes,USR-074,VPN,Success,1,powershell,8,Database Server,High,DMZ,OWNER-04,4.2,Yes,None,Reconnaissance,Discovery,Operational Network Recon,T1078,Attack,70.6326763178998,17.688768834676907,0.5,4.191,41,3.0,42.0
A-04-SCN038-04-01,2026-01-14T12:07:00,Railways,DEPT-04,S04-GW01,S04-APP01,10.2.42.222,10.3.43.80,8805,445,TCP,8587,73836,142,3623,58.64,70,9,12,unknown.example,45,Yes,USR-054,Password,Success,3,wmic,72,Internet Gateway,High,DMZ,OWNER-04,8.5,Yes,Reconnaissance,Discovery,Initial Access,Operational Network Recon,T1087,Attack,1405.5763983628922,64.20532060027286,0.75,3.765,26,3.0,27.0
A-04-SCN038-04-02,2026-01-14T12:10:00,Railways,DEPT-04,S04-APP01,S04-AUTH01,198.51.100.76,198.51.100.192,22,22,TCP,11791,62863,1134,2515,205.66,68,7,2,new-service.example,70,Yes,USR-072,Certificate,Success,0,ssh,25,Web/Application Server,Critical,Internal,OWNER-04,4.9,No,Discovery,Initial Access,Execution,Operational Network Recon,T1190,Attack,362.9971798113391,17.742876592434115,0.0,3.649,14,4.0,17.0
A-04-SCN038-04-03,2026-01-14T12:16:00,Railways,DEPT-04,S04-AUTH01,S04-MGMT01,10.2.42.79,10.3.43.159,3389,445,TCP,29626,61485,2933,3618,142.33,62,12,16,new-service.example,26,Yes,USR-010,Certificate,Success,0,ssh,57,Authentication Server,Critical,Internal,OWNER-04,2.6,No,Initial Access,Execution,Execution,Operational Network Recon,T1059,Attack,640.1391133281809,46.02683903604299,0.0,6.551,33,4.0,36.0
